"ID","Connectivity","Control","Integration","LocalIntegration","X1","Y1","X2","Y2","Length"
4218,3,1.03333,0.993454,1.72393,885.426,-3454.52,926.034,-3491.74,55.0883
4219,9,2.80202,1.07934,3.67389,-1503.68,-2791.23,-1507.06,-2374.99,416.258
4220,3,0.833333,1.10137,1.83333,563.946,-3874.14,658.698,-3874.14,94.7519
4224,3,0.833333,0.96941,1.72393,682.386,-4686.33,1047.86,-4686.33,365.472
4228,3,0.444444,1.35984,2.35598,286.458,-5017.97,103.722,-5048.43,185.257
4238,5,0.878211,1.35923,2.9078,144.33,-5200.71,157.866,-5089.04,112.493
4239,13,2.97598,1.48183,4.57902,-1222.81,-4990.9,-1026.53,-4723.55,331.656
4245,2,0.533333,1.40055,1.27368,-870.87,-4310.69,-894.558,-4263.32,52.9693
4246,4,0.707576,1.34834,2.72481,-1337.86,-4337.77,-1260.03,-4236.24,127.925
4253,3,0.674242,1.3449,2.5,-1327.71,-4358.07,-1239.73,-4253.16,136.919
4259,5,0.858766,1.34311,3.00064,-1290.49,-4215.94,-1334.48,-4351.3,142.333
4283,3,1.08333,1.23881,1.77404,-1754.09,-4202.4,-1801.47,-4249.78,67.0008
4285,4,0.619048,1.32237,2.48195,-1364.93,-4361.46,-1463.07,-4236.24,159.087
4287,4,1.16667,1.23856,2.23839,-1936.83,-4070.42,-1950.37,-4199.02,129.306
4289,3,0.666667,1.1104,1.83333,-1307.41,-3061.96,-1236.34,-3051.81,71.7856
4290,9,3.67222,1.41387,3.76314,-583.23,-5048.43,-336.198,-4919.83,278.499
4292,4,0.638889,1.41206,3.00296,-495.246,-5170.26,-349.734,-5136.42,149.395
4294,2,0.416667,1.23138,1.47837,-1838.69,-4209.17,-1811.62,-4182.1,38.2862
4301,5,1.08333,1.40738,3.14676,-627.222,-5163.49,-552.774,-5024.74,157.46
4304,5,1.72222,1.40477,2.97007,-725.358,-5102.57,-573.078,-4997.67,184.918
4310,3,1.05556,1.4016,2.45356,-765.966,-4682.95,-806.574,-4720.17,55.0883
4311,3,2.05556,1.4016,2.45356,-529.086,-5112.73,-488.478,-5089.04,47.0125
4312,3,1.05556,1.4016,2.45356,-579.846,-5021.36,-522.318,-4980.75,70.4171
4313,1,0.055556,1.40128,2.07881,-610.302,-4980.75,-522.318,-4936.75,98.3697
4316,2,0.15,1.34169,2.26408,-85.7821,-4148.26,12.3539,-4056.89,134.087
4317,2,0.15,1.34169,2.26408,39.426,-4243.01,120.642,-4138.1,132.671
4318,3,0.9,1.34132,2.35598,39.426,-4205.79,120.642,-4114.42,122.248
4321,3,0.49359,1.39162,2.35598,-1121.29,-4246.4,-1188.97,-4256.55,68.4373
4324,2,0.410256,1.38971,2.02765,-1090.83,-4293.77,-1155.13,-4317.46,68.5211
4333,5,1.23674,1.32794,2.97007,32.658,-4452.83,-18.1021,-4361.46,104.524
4334,3,0.653409,1.32773,2.67192,-28.2541,-4442.67,-45.1741,-4398.68,47.1349
4335,3,1.03333,1.1061,1.89575,-1997.74,-4300.54,-2085.73,-4337.77,95.5348
4336,6,1.22778,1.3629,3.02216,-136.542,-5180.41,171.402,-5024.74,345.054
4346,3,0.616667,1.32969,1.95859,86.8019,-4452.83,5.58588,-4429.14,84.6002
4351,7,1.72778,1.35992,3.22364,-129.774,-5210.87,157.866,-5068.73,320.84
4352,3,0.72619,1.43906,2.30467,-952.086,-4608.5,-925.014,-4581.42,38.2862
4355,1,0.166667,1.07766,1.01895,858.354,-3369.91,827.898,-3380.07,32.1035
4358,3,0.916667,1.4365,2.19662,-874.254,-4848.77,-772.734,-4787.85,118.393
4359,3,0.666667,1.43642,2.13977,-826.878,-4852.15,-755.814,-4804.77,85.4091
4361,2,1.16667,1.32635,1.37915,22.5059,-4520.51,93.5699,-4534.04,72.3418
4364,4,2.25,1.37895,2.48195,-691.518,-4053.5,-698.286,-4009.51,44.5109
4367,3,0.833333,1.37801,2.30467,-870.87,-4060.27,-881.022,-3985.82,75.1392
4368,3,0.666667,1.37801,2.30467,-806.574,-4070.42,-816.726,-3995.97,75.1392
4369,3,0.583333,1.37786,2.25157,-782.886,-3955.36,-769.35,-4029.81,75.6708
4370,2,0.583333,1.37754,1.96146,-762.582,-4060.27,-782.886,-4016.28,48.4527
4371,2,0.333333,1.37754,1.96146,-853.95,-4033.2,-857.334,-4002.74,30.6443
4374,7,1.57778,1.03872,3.23572,624.858,-4232.86,506.418,-4155.03,141.726
4376,2,0.416667,1.37473,1.65878,-870.87,-3992.59,-881.022,-3935.06,58.4186
4378,4,1.08333,1.37449,2.23839,-803.19,-3853.84,-779.502,-3935.06,84.6024
4380,2,0.333333,1.37426,1.65878,-837.03,-3941.83,-843.798,-3887.68,54.567
4394,12,1.64802,1.50577,4.72785,-559.542,-4246.4,-336.198,-4395.3,268.429
4402,2,0.583333,1.11552,1.16341,516.57,-3265.01,540.258,-3251.47,27.2829
4403,2,0.583333,1.11552,1.16341,509.802,-3251.47,533.49,-3241.32,25.7719
4405,5,2.11111,1.07427,2.61528,-1442.77,-2777.7,-1381.85,-2686.32,109.813
4406,2,0.444444,1.07394,1.65878,-1551.05,-2726.93,-1551.05,-2794.62,67.6821
4408,2,0.444444,1.07394,1.65878,-1605.2,-2720.17,-1605.2,-2798,77.8344
4421,10,1.60974,1.49039,4.44498,-586.614,-4287.01,-434.334,-4412.22,197.148
4429,3,0.72619,1.37684,2.19662,-1087.45,-4327.61,-1104.37,-4290.39,40.8901
4437,4,0.378273,1.48228,3.67409,-579.846,-4446.06,-654.294,-4347.92,123.182
4443,4,0.575641,1.47939,3.50632,-630.606,-4473.13,-705.054,-4408.83,98.3703
4445,7,1.68803,1.01941,3.31942,601.17,-4270.08,756.834,-4249.78,156.983
4457,3,0.330891,1.01765,2.40559,648.546,-4219.32,580.866,-4219.32,67.6799
4460,2,0.276923,1.01727,2.20873,679.002,-4361.46,638.394,-4351.3,41.8579
4467,7,0.976175,1.44326,4.03356,-891.174,-4957.06,-1040.07,-4723.55,276.936
4471,4,0.498397,1.44137,3.634,-965.622,-4899.53,-1056.99,-4750.63,174.698
4472,3,0.165064,1.4412,3.54402,-1013,-4919.83,-1117.9,-4804.77,155.703
4474,4,0.531746,1.01488,2.68636,797.442,-4273.47,733.146,-4243.01,71.145
4481,3,0.422222,1.0145,2.35598,739.914,-4300.54,770.37,-4310.69,32.1035
4485,9,1.35806,1.4611,4.11859,-1002.85,-4767.55,-1165.28,-4608.5,227.337
4487,3,0.503968,1.01357,2.25157,580.866,-4249.78,621.474,-4273.47,47.0124
4493,2,0.183333,1.44567,2.20873,-755.814,-4686.33,-677.982,-4628.8,96.7858
4494,2,0.183333,1.44567,2.20873,-688.134,-4601.73,-776.118,-4655.87,103.31
4501,2,0.283333,1.44309,2.09074,-593.382,-4743.86,-627.222,-4764.16,39.4643
4502,3,1.08333,1.44257,2.13977,-708.438,-4598.34,-661.062,-4564.5,58.2211
4503,3,0.833333,1.44257,2.13977,-691.518,-4757.4,-633.99,-4723.55,66.7434
4525,2,0.583333,0.86187,1.37915,1196.75,-3515.43,1179.83,-3532.35,23.9288
4529,2,0.236111,1.3696,2.02765,-1070.53,-4222.71,-992.694,-4243.01,80.4369
4544,2,1,1.08471,1,-931.782,-3305.62,-969.006,-3319.15,39.6089
4549,3,0.738095,1.36198,2.35598,-336.198,-4713.4,-393.726,-4652.49,83.7852
4551,2,0.238095,1.36183,2.15103,-261.75,-4628.8,-305.742,-4571.27,72.4222
4557,2,0.404762,1.36152,2.02765,-248.214,-4710.02,-309.126,-4645.72,88.5692
4567,3,0.619048,1.2652,2.02056,-1392.01,-4385.14,-1456.3,-4307.31,100.956
4568,3,0.75,1.26493,1.95859,-1398.77,-4232.86,-1334.48,-4243.01,65.0926
4571,2,0.47619,1.26427,1.47837,-1429.23,-4385.14,-1483.37,-4334.38,74.218
4573,3,0.72619,1.26401,1.95859,-1324.33,-4297.16,-1348.01,-4232.86,68.5226
4585,4,0.97619,1.36007,2.31228,-92.5501,-4385.14,-7.95011,-4283.62,132.152
4586,1,0.25,1.29515,0.703987,-204.222,-3833.54,-190.686,-3894.45,62.3997
4587,4,0.609524,1.08777,2.68636,560.562,-4107.65,509.802,-4073.81,61.0065
4593,2,0.309524,1.35452,1.57143,-51.9421,-4249.78,-109.47,-4303.93,79.0014
4596,2,0.666667,1.25342,1.16341,-1540.9,-4364.84,-1466.45,-4439.29,105.287
4599,5,0.995455,1.03187,3.20197,635.01,-4483.28,692.538,-4398.68,102.309
4601,6,1.09783,1.03173,3.31633,469.194,-4293.77,540.258,-4161.79,149.896
4605,2,0.145455,1.03033,2.51128,486.114,-4303.93,513.186,-4259.93,51.6556
4606,2,0.145455,1.03033,2.51128,536.874,-4341.15,553.794,-4297.16,47.1349
4614,2,0.433333,1.0736,1.81851,-1361.55,-2791.23,-1388.62,-2747.24,51.6557
4615,2,0.433333,1.07332,1.74097,-1331.09,-2733.7,-1378.47,-2672.79,77.1686
4616,2,0.433333,1.07332,1.74097,-1300.64,-2720.17,-1358.17,-2645.72,94.0867
4642,4,0.677778,1.12588,2.56596,783.906,-4452.83,672.234,-4398.68,124.106
4651,2,0.277778,1.12442,1.81851,692.538,-4418.99,773.754,-4473.13,97.6104
4655,3,0.587302,1.19571,2.30467,384.594,-4006.12,438.738,-3968.9,65.706
4700,2,0.168498,1.42234,3.12122,-847.182,-4672.79,-908.094,-4598.34,96.1931
4707,9,1.31391,1.46463,4.37391,-566.31,-4425.75,-627.222,-4331,112.644
4723,2,0.340909,1.04136,1.89187,695.922,-4067.04,685.77,-3972.28,95.2972
4730,4,1.25758,1.04033,2.4392,797.442,-4124.57,783.906,-4039.97,85.6786
4731,3,0.924242,1.0401,2.19662,810.978,-4087.34,800.826,-4019.66,68.4392
4732,2,0.340909,1.03993,1.89187,824.514,-4053.5,821.13,-3992.59,61.0078
4734,4,1.14444,1.18903,2.35375,340.602,-4033.2,327.066,-3948.59,85.6786
4735,2,0.361111,1.1885,1.74097,316.914,-3975.67,343.986,-3924.91,57.5294
4736,2,0.444444,1.18838,1.65878,360.906,-3989.2,384.594,-3945.21,49.9653
4738,2,0.444444,1.18838,1.65878,343.986,-3982.44,367.674,-3931.67,56.0166
4744,1,0.333333,1.33357,0.5,-850.566,-4229.48,-853.95,-4188.87,40.75
4749,4,0.683333,1.33688,2.60691,-4.56611,-4276.85,59.7299,-4199.02,100.956
4754,2,1,1.25271,1.05598,-166.998,-3891.07,-183.918,-3826.77,66.487
4756,3,1.16667,1.03411,1.72393,831.282,-4124.57,824.514,-4067.04,57.9265
4767,2,0.75,1.03064,1.27368,777.138,-4029.81,787.29,-3979.05,51.7668
4793,6,1.76786,1.16451,2.97933,-2048.5,-4229.48,-2312.45,-4121.18,285.303
4800,8,1.87088,1.43497,3.90513,-972.39,-4713.4,-1185.58,-4513.74,292.089
4801,3,0.335165,1.42184,3.30952,-925.014,-4669.41,-1016.38,-4578.04,129.216
4814,7,1.19405,1.0818,3.26568,496.266,-4168.56,404.898,-4067.04,136.584
4820,6,0.746368,1.38566,3.2432,-1141.59,-4760.78,-1026.53,-4652.49,158.003
4823,3,0.254701,1.38463,2.7118,-1100.98,-4764.16,-1046.84,-4710.02,76.5723
4826,23,3.81284,1.44446,5.40344,-336.198,-4385.14,-589.998,-4415.6,255.621
4832,2,0.20202,1.0668,2.02765,-1517.21,-2594.95,-1452.92,-2645.72,81.919
4833,19,3.10925,1.44103,5.03776,-444.486,-4391.91,-600.15,-4422.37,158.616
4836,2,0.290909,1.0668,2.02765,-1463.07,-2622.03,-1368.32,-2706.63,127.026
4837,2,0.590909,1.06671,1.89187,-1483.37,-2632.18,-1466.45,-2676.17,47.1349
4838,2,0.590909,1.06666,1.81851,-1459.69,-2581.42,-1419.08,-2628.79,62.399
4839,2,1.09091,1.06666,1.81851,-1544.29,-2632.18,-1534.13,-2679.56,48.4529
4846,10,1.79938,1.43659,4.05736,-562.926,-4408.83,-654.294,-4466.36,107.971
4852,3,0.262121,1.25902,3.1755,607.938,-4628.8,557.178,-4466.36,170.183
4877,11,2.16591,1.27814,4.04622,-542.622,-5403.76,-265.134,-5295.47,297.87
4880,5,1.525,1.28146,2.66095,-1348.01,-3979.05,-1304.02,-4073.81,104.469
4881,4,0.92619,1.28146,2.35375,-1199.12,-4151.64,-1219.42,-4111.03,45.4022
4884,3,0.708333,1.27963,2.08105,-1348.01,-4097.5,-1290.49,-4104.26,57.9247
4898,2,0.291667,0.983814,1.89187,594.402,-4111.03,655.314,-4073.81,71.3861
4900,5,0.632576,1.26944,3.08969,-464.79,-5346.23,-298.974,-5278.55,179.097
4905,6,0.733009,1.265,3.2432,-424.182,-5309,-288.822,-5136.42,219.339
4906,3,0.566667,1.3629,2.08105,-515.55,-4686.33,-617.07,-4740.48,115.057
4916,3,0.7,1.03015,1.95859,-2160.17,-4175.33,-2190.63,-4256.55,86.741
4919,2,0.625,0.980749,1.65878,567.33,-4175.33,635.01,-4131.34,80.7217
4933,3,0.57619,1.06694,2.19662,614.706,-3935.06,621.474,-3857.22,78.1281
4935,5,2.16667,0.977899,3.44786,-2271.85,-4236.24,-2166.94,-4239.63,104.959
4937,6,1.50397,0.974517,2.94498,756.834,-4239.63,689.154,-4385.14,160.486
4949,5,1.44444,0.972913,2.61528,699.306,-4385.14,756.834,-4287.01,113.757
4950,4,0.559524,1.13019,2.64706,-2288.77,-4094.11,-2173.71,-4138.1,123.18
4951,3,0.385714,1.33028,2.35598,-116.238,-4205.79,-92.5501,-4155.03,56.0166
4953,3,0.783333,0.971119,1.95859,790.674,-4114.42,838.05,-4111.03,47.4967
4954,2,0.4,0.971041,1.57143,760.218,-4131.34,827.898,-4134.72,67.7646
4958,2,0.666667,1.22944,1.47837,635.01,-4622.03,607.938,-4513.74,111.624
4969,4,0.991667,1.28281,2.35375,-1364.93,-4246.4,-1283.72,-4222.71,84.6002
4973,3,0.674242,1.32237,2.13977,56.3459,-4209.17,32.658,-4178.71,38.5843
4978,2,0.424242,1.32193,1.81851,124.026,-4124.57,100.338,-4100.88,33.5004
4980,6,0.793013,1.12672,3.38725,607.938,-4476.52,455.658,-4334.38,208.305
4981,1,0.090909,1.32179,1.56687,-21.4861,-4263.32,-55.3261,-4226.09,50.3076
4988,4,0.628788,1.12536,2.97086,591.018,-4476.52,618.09,-4405.45,76.048
4990,3,0.489899,1.12494,2.78831,459.042,-4412.22,489.498,-4500.2,93.1087
5002,4,1.72619,1.15398,2.27313,-1950.37,-4090.73,-1879.3,-4056.89,78.7103
5006,7,1.28923,1.40591,3.28271,-1144.97,-4662.64,-992.694,-4513.74,212.98
5010,5,1.34444,1.37958,2.78071,-600.15,-4510.36,-488.478,-4469.75,118.827
5013,7,0.950408,1.23182,3.4188,-403.878,-5305.62,-498.63,-5193.95,146.456
5014,5,0.6921,1.23257,2.71844,-474.942,-5319.16,-397.11,-5292.08,82.406
5016,10,2.55278,1.38439,3.86473,-437.718,-4652.49,-224.526,-4432.52,306.327
5036,5,1.00113,1.41892,3.74341,-464.79,-4351.3,-562.926,-4263.32,131.804
5046,3,0.783333,1.31683,1.83333,-116.238,-4378.38,-72.246,-4374.99,44.122
5052,2,0.416667,1.32064,1.37915,-1107.75,-4161.79,-1107.75,-4124.57,37.2251
5053,3,0.386752,1.41329,3.3597,-860.718,-4578.04,-931.782,-4500.2,105.396
5054,2,0.125641,1.41329,3.23256,-610.302,-4446.06,-667.83,-4354.69,107.973
5055,4,0.808974,1.4128,3.36583,-542.622,-4280.24,-623.838,-4276.85,81.2865
5058,3,0.525641,1.41091,3.20336,-610.302,-4263.32,-617.07,-4341.15,78.1281
5060,2,0.168498,1.41033,3.12122,-952.086,-4679.56,-1040.07,-4594.96,122.061
5061,2,0.525641,1.41025,3.09193,-782.886,-4500.2,-830.262,-4456.21,64.6522
5062,2,0.358974,1.41025,3.09193,-738.894,-4456.21,-789.654,-4395.3,79.2911
5063,1,0.025641,1.41009,2.98143,-958.854,-4787.85,-1013,-4710.02,94.8143
5067,1,0.125,1.28752,1.26717,-1100.98,-4283.62,-1117.9,-4215.94,69.7649
5070,3,1,1.34931,1.89575,-529.086,-4710.02,-468.174,-4679.56,68.1021
5072,2,0.666667,1.34886,1.37915,-562.926,-4638.95,-535.854,-4622.03,31.9248
5076,3,0.336111,1.3652,2.5,-478.326,-4652.49,-410.646,-4632.18,70.6601
5079,3,0.892857,1.30795,2.02056,76.6499,-4364.84,12.3539,-4334.38,71.145
5082,4,0.858333,1.36259,2.4392,-424.182,-4659.26,-322.662,-4561.12,141.2
5103,3,0.95,1.35748,1.89575,-610.302,-4696.48,-556.158,-4669.41,60.5352
5106,2,0.236111,1.35679,1.89187,-515.55,-4638.95,-434.334,-4584.81,97.6104
5108,2,0.236111,1.35679,1.89187,-451.254,-4699.87,-386.958,-4682.95,66.4852
5112,6,2.03333,1.35641,2.92882,-397.11,-4669.41,-275.286,-4550.97,169.912
5117,4,1.075,1.05809,2.31228,-874.254,-2347.91,-820.11,-2205.78,152.096
5123,2,0.444444,1.35331,1.74097,-481.71,-4703.25,-437.718,-4679.56,49.9645
5124,2,0.444444,1.35331,1.74097,-491.862,-4679.56,-451.254,-4659.26,45.4014
5125,3,0.452381,1.31949,2.19662,-637.374,-4002.74,-650.91,-3918.14,85.6786
5130,2,0.285714,1.31519,1.81851,-559.542,-3985.82,-576.462,-3901.22,86.2779
5131,2,0.416667,1.31519,1.57143,-654.294,-4009.51,-664.446,-3948.59,61.754
5133,2,0.392857,1.31064,1.57143,-708.438,-3999.36,-715.206,-3931.67,68.0196
5134,2,0.392857,1.31064,1.57143,-674.598,-3995.97,-677.982,-3924.91,71.1467
5136,3,1.64286,1.31064,1.83333,-617.07,-3979.05,-633.99,-3894.45,86.2779
5141,2,1,1.30886,1,-711.822,-3921.52,-721.974,-3857.22,65.0945
5142,4,0.825,1.05804,2.35375,-914.862,-2354.68,-847.182,-2307.3,82.6147
5145,2,0.366667,1.34736,1.57143,-403.878,-4574.65,-332.814,-4500.2,102.922
5147,8,0.931901,1.12898,3.73981,408.282,-4534.04,164.634,-4354.69,302.545
5149,8,1.06523,1.12887,3.70577,438.738,-4523.89,174.786,-4334.38,324.938
5165,4,1.03333,1.05454,2.21171,-992.694,-2344.53,-894.558,-2259.93,129.57
5171,6,1.32879,1.11959,3.26779,557.178,-4452.83,648.546,-4476.52,94.3889
5172,6,0.715235,1.11933,3.36388,374.442,-4544.2,201.858,-4418.99,213.221
5177,3,1.33333,1.12998,1.74511,415.05,-3965.52,354.138,-3938.44,66.6574
5190,2,0.392857,1.28676,1.74097,-512.166,-3985.82,-529.086,-3965.52,26.4303
5191,3,0.97619,1.28588,1.95859,-535.854,-3982.44,-552.774,-3891.07,92.9242
5192,16,4.21748,1.41033,4.73806,-485.094,-4415.6,-329.43,-4263.32,217.766
5197,3,0.866667,1.23913,1.89575,-1195.73,-3904.6,-1205.89,-3995.97,91.933
5200,2,0.45,0.937711,1.47837,804.21,-4094.11,756.834,-4097.5,47.4968
5202,3,2.11111,1.23748,1.95859,-1165.28,-4026.43,-1243.11,-4019.66,78.1256
5203,6,0.898179,1.40494,3.52158,-292.206,-4327.61,-353.118,-4391.91,88.5692
5205,3,0.892857,1.21077,1.89575,-1412.31,-4175.33,-1422.46,-4148.26,28.9137
5206,2,0.47619,1.21035,1.57143,-1273.57,-4158.41,-1276.95,-4114.42,44.1233
5210,2,0.7,1.2092,1.37915,-1341.25,-4039.97,-1368.32,-3924.91,118.201
5212,8,2.09524,1.13124,3.45778,-2156.79,-4006.12,-2197.4,-4144.87,144.569
5213,3,1.5,1.05244,1.74511,-471.558,-2591.57,-535.854,-2510.35,103.588
5215,2,0.833333,1.20775,1.05598,-1486.76,-4100.88,-1503.68,-4067.04,37.8352
5217,5,0.987923,1.39877,3.20197,-420.798,-4405.45,-380.19,-4358.07,62.399
5221,1,0.2,1.05372,0.872556,-688.134,-2361.45,-769.35,-2266.7,124.798
5223,2,0.45,1.05431,1.47837,-762.582,-2398.68,-796.422,-2303.92,100.616
5224,4,1.04444,1.38827,2.56596,-918.246,-4520.51,-975.774,-4398.68,134.727
5237,10,1.07211,1.21936,4.06998,283.074,-4564.5,431.97,-4368.22,246.364
5239,3,1,1.06329,1.72393,-1236.34,-2858.91,-1151.74,-2875.83,86.2754
5240,2,0.666667,1.06315,1.27368,-1276.95,-2892.75,-1283.72,-2838.61,54.567
5242,2,1,1.06254,1.05598,-1320.94,-2862.3,-1317.56,-2811.54,50.8742
5243,3,2.33333,1.06245,1.74511,-1300.64,-2774.31,-1324.33,-2740.47,41.3078
5249,2,0.75,1.18833,1.16341,-1513.83,-3765.85,-1595.05,-3765.85,81.216
5252,5,0.458824,1.21593,3.11846,171.402,-4381.76,252.618,-4243.01,160.77
5253,10,2.13307,1.21326,3.86905,208.626,-4537.43,330.45,-4351.3,222.45
5254,3,0.316667,1.21545,2.67192,120.642,-4293.77,168.018,-4185.48,118.201
5255,7,0.933066,1.21295,3.3985,228.93,-4544.2,347.37,-4395.3,190.261
5256,3,0.65,1.21508,2.58857,144.33,-4212.56,178.17,-4127.95,91.1194
5262,2,0.375,1.25778,1.65878,-1320.94,-4171.95,-1216.04,-4171.95,104.904
5268,15,4.10307,1.34274,4.71064,-1327.71,-5160.1,-1050.22,-4916.45,369.28
5269,4,0.874242,1.3874,2.4392,-603.534,-4287.01,-650.91,-4236.24,69.435
5275,3,1.1,1.06254,2.02056,-1304.02,-2642.33,-1371.7,-2686.32,80.7218
5276,2,0.6,1.06245,1.74097,-1222.81,-2686.32,-1246.49,-2710.01,33.5004
5278,3,0.75,1.3033,1.95859,-1009.61,-4080.58,-911.478,-4056.89,100.955
5279,2,0.666667,1.30037,1.37915,-941.934,-4148.26,-1006.23,-4155.03,64.6512
5281,4,1.58333,1.05376,2.29858,-948.702,-2391.91,-979.158,-2303.92,93.1087
5284,4,1.18333,1.02475,2.31228,635.01,-3931.67,651.93,-3850.46,82.9622
5285,2,0.6,1.02458,1.74097,675.618,-3924.91,682.386,-3884.3,41.1694
5289,8,1.41647,1.38076,3.60415,-1023.15,-4889.38,-857.334,-5011.2,205.759
5290,7,1.80278,1.37966,3.26568,-1019.77,-5095.81,-843.798,-4973.98,214.025
5300,2,0.7,1.17816,1.37915,242.466,-5190.56,140.946,-5261.63,123.922
5302,6,0.85861,1.37037,3.41034,-464.79,-4500.2,-478.326,-4395.3,105.777
5308,2,0.135747,1.1842,2.46531,381.21,-4466.36,431.97,-4395.3,87.3325
5322,1,0.25,1.17759,0.703987,-1534.13,-4171.95,-1561.21,-4117.8,60.5363
5328,3,0.521368,1.36175,2.45356,-342.966,-4402.06,-295.59,-4358.07,64.6521
5329,2,0.7,1.17325,1.27368,-1669.49,-4070.42,-1696.57,-4046.73,35.9729
5330,2,0.7,1.17325,1.27368,-1622.12,-4039.97,-1642.42,-4009.51,36.6043
5332,19,6.04167,1.25935,5.31104,-1496.91,-4909.68,-1679.65,-4517.12,433.004
5333,2,0.45,1.35293,1.57143,-606.918,-4550.97,-586.614,-4496.82,57.8274
5335,5,1.09091,1.19084,2.8125,188.322,-4459.59,222.162,-4564.5,110.23
5336,3,1.08333,1.19666,1.72393,-1331.09,-4121.18,-1337.86,-4083.96,37.8354
5337,5,1.04091,1.19031,2.68878,232.314,-4452.83,171.402,-4473.13,64.207
5339,3,0.790909,1.19008,2.19662,208.626,-4584.81,178.17,-4452.83,135.448
5343,10,2.06335,1.25582,4.00752,-1659.34,-4970.59,-1378.47,-4787.85,335.087
5359,13,2.58521,1.39853,4.53432,-302.358,-4374.99,-552.774,-4226.09,291.341
5362,5,1.11667,1.20242,2.61528,316.914,-4053.5,350.754,-4009.51,55.5028
5377,3,0.866667,1.05422,1.72393,-1344.63,-2506.97,-1205.89,-2402.06,173.941
5380,4,0.46859,1.35278,2.72481,-1239.73,-4574.65,-1161.89,-4513.74,98.8347
5383,3,0.521368,1.06675,2.35598,516.57,-4469.75,442.122,-4412.22,94.086
5384,2,0.45,1.09753,1.47837,550.41,-3999.36,526.722,-3907.99,94.3914
5385,7,1.51303,1.34774,3.24989,-1168.66,-4737.09,-1006.23,-4581.42,224.982
5387,4,0.521368,1.34647,2.56596,-1195.73,-4666.02,-1141.59,-4605.11,81.4989
5394,3,0.555556,1.3371,2.13977,-278.67,-4219.32,-312.51,-4222.71,34.0089
5395,4,0.816667,1.33725,2.27313,-505.398,-4496.82,-458.022,-4476.52,51.5438
5396,4,0.866667,1.3371,2.23839,-458.022,-4483.28,-488.478,-4479.9,30.6434
5397,2,0.583333,1.33696,1.27368,-393.726,-4415.6,-417.414,-4422.37,24.636
5400,4,0.869048,1.37068,2.35375,-989.31,-4540.81,-1080.68,-4496.82,101.408
5401,4,0.869048,1.37068,2.35375,-1006.23,-4547.58,-1026.53,-4462.98,87.0049
5409,2,0.75,1.32685,1.16341,-681.366,-4557.73,-637.374,-4527.28,53.5062
5413,7,1.98016,1.12135,3.23572,-2183.86,-4012.89,-2034.97,-3880.91,198.969
5416,2,0.625,1.05427,1.57143,-2275.23,-4121.18,-2309.07,-4100.88,39.4642
5418,3,0.441667,1.09634,2.54498,377.826,-4324.23,306.762,-4236.24,113.101
5420,5,0.959957,1.12104,2.87619,-1997.74,-4127.95,-1933.45,-4026.43,120.17
5421,2,0.291667,1.11995,1.65878,-2177.09,-4114.42,-2234.62,-4094.11,61.0062
5427,5,1.61667,1.24703,2.59787,-1188.97,-4097.5,-1219.42,-4131.34,45.5278
5430,4,0.6,1.0866,2.79915,225.546,-4476.52,198.474,-4385.14,95.297
5431,3,0.566667,1.24396,1.95859,-1195.73,-4107.65,-1195.73,-4073.81,33.841
5433,2,0.166667,1.08568,2.31725,316.914,-4385.14,289.842,-4337.77,54.5666
5434,2,0.166667,1.08568,2.31725,330.45,-4374.99,310.146,-4327.61,51.5449
5435,2,0.366667,1.24332,1.57143,-1128.05,-4114.42,-1131.44,-4083.96,30.6444
5437,4,0.727778,1.01175,2.4392,685.77,-4374.99,726.378,-4391.91,43.9922
5445,2,0.666667,1.17337,1.27368,-1361.55,-4134.72,-1422.46,-4158.41,65.3561
5448,4,0.969298,1.21174,3.03438,-1733.79,-4520.51,-1645.81,-4557.73,95.5348
5449,2,0.75,1.17019,1.27368,-1348.01,-3759.09,-1371.7,-3745.55,27.283
5450,2,0.833333,1.16906,1.16341,-1263.41,-3809.85,-1270.18,-3782.77,27.906
5451,2,0.5,1.21392,1.37915,-1195.73,-3975.67,-1216.04,-3935.06,45.4022
5452,2,0.833333,1.16721,1.16341,-1320.94,-4138.1,-1320.94,-4107.65,30.4569
5459,2,0.833333,1.20595,1.16341,-1141.59,-3891.07,-1117.9,-3860.61,38.5843
5461,2,1,1.20535,1.05598,-1134.82,-3907.99,-1134.82,-3877.53,30.4569
5469,4,0.507937,1.12,2.79915,-2045.12,-3979.05,-2122.95,-3948.59,83.579
5470,3,0.587302,1.1183,2.25157,-2058.65,-3948.59,-2011.28,-3921.52,54.5657
5471,2,0.24359,1.06082,2.02765,475.962,-4385.14,425.202,-4347.92,62.9467
5472,1,0.111111,1.11701,1.375,-2075.57,-3823.38,-2129.72,-3759.09,84.0584
5474,2,0.642857,1.11685,1.57143,-1997.74,-4009.51,-1967.29,-3979.05,43.0719
5479,5,1.52778,1.36929,2.84439,-586.614,-4334.38,-617.07,-4364.84,43.072
5480,4,1.19444,1.36906,2.60691,-593.382,-4354.69,-606.918,-4374.99,24.4029
5481,4,1.14286,1.05781,2.35375,347.37,-4303.93,431.97,-4259.93,95.3549
5482,3,0.366667,1.36867,2.35598,-721.974,-4358.07,-657.678,-4297.16,88.5691
5488,2,0.5,1.30099,1.47837,-992.694,-4385.14,-1023.15,-4391.91,31.199
